athlete_name,catapult_athlete_id,date,end_time,activity_name,athlete_weight,activity_id,athlete_jersey,start_time,position_name,team_name,month_name,day_name,field_time,bench_time,total_distance,total_duration,peak_player_load,total_player_load,total_2d_player_load,total_slow_player_load,total_1d_fwd_player_load,total_1d_side_player_load,total_1d_up_player_load,velocity_exertion,max_vel,peak_meta_power,equivalent_distance,meterage_per_minute
Naija Bruckner,59840313-0841-4a21-a5b5-b8b24cad01b8,07/18/2025,1752842355.84,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,28,1752839815.03,Central Midfielder,Rice WSOC,July,Friday,1877.06,0.0,1.9697,1877.06,3.03603,359.10646,223.00667,93.70702,135.78144,145.60738,246.78557,38.07125,13.03243,48.58052,2.11847,101.32606
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,07/18/2025,1752840548.66,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,2,1752839815.03,Full Back,Rice WSOC,July,Friday,733.63,0.0,1.01248,733.63,1.89501,134.72318,81.23494,10.81463,52.54821,50.35951,92.1207,20.79227,10.76421,35.02424,1.02363,133.26252
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,07/18/2025,1752840548.66,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,8,1752839815.03,Full Back,Rice WSOC,July,Friday,733.63,0.0,1.06325,733.63,2.45092,170.40804,116.72765,13.52364,67.49727,80.6345,107.25398,28.07908,11.95609,50.86372,1.08074,139.9447
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,07/18/2025,1752840786.74,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,0,1752839938.23,Goalkeeper,Rice WSOC,July,Friday,848.51,0.0,0.36345,848.51,3.07572,91.19972,60.24757,62.6283,39.65625,37.33948,59.35708,1.5462,7.36401,50.56809,0.56715,41.36041
Olivia Duvall,d91f4f1a-979c-4c34-bb2f-a8b1f5176b9e,07/18/2025,1752840548.66,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,14,1752839815.03,Forward,Rice WSOC,July,Friday,733.63,0.0,1.02141,733.63,2.38455,170.87018,88.39444,7.13671,55.69612,57.63625,133.48604,25.63035,12.45271,51.87221,1.04018,134.43795
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,07/18/2025,1752840548.66,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,7,1752839815.03,Full Back,Rice WSOC,July,Friday,733.63,0.0,1.00786,733.63,2.09569,123.7798,68.33643,10.10224,46.28695,40.72207,91.74603,20.59888,11.72283,37.96478,1.02271,132.65429
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,07/18/2025,1752840548.66,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,25,1752839815.03,Forward,Rice WSOC,July,Friday,733.63,0.0,1.03847,733.63,2.77709,181.97585,126.77655,7.81313,77.43016,83.79691,110.50492,25.93204,12.29152,48.13107,1.05587,136.68367
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,07/18/2025,1752840548.66,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,12,1752839815.03,Forward,Rice WSOC,July,Friday,733.63,0.0,1.01479,733.63,2.96939,207.2502,106.56148,6.46682,62.28101,74.15574,164.30386,25.60654,12.1738,51.8143,1.03202,133.56733
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,07/18/2025,1752840548.66,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,21,1752839815.03,Forward,Rice WSOC,July,Friday,733.63,0.0,1.04179,733.63,2.18529,146.91565,85.91747,11.3002,49.7234,58.70184,106.26472,23.59807,11.76234,53.56974,1.05793,137.12073
Kenzie Solomon,80afc22c-7b44-4cca-83af-4b9370cf2987,07/18/2025,1752840786.74,Conditioning 7.18.25,201,b8610c84-f324-4c3a-8733-1a04b95c29f1,1,1752839938.23,Goalkeeper,Rice WSOC,July,Friday,848.51,0.0,0.36176,848.51,3.248,105.89833,65.71857,74.09213,41.04627,42.56446,72.38165,1.48029,6.92009,53.44239,0.55536,41.168
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,25,1752754103.34,Forward,Rice WSOC,July,Thursday,964.55,0.0,0.91383,964.55,2.94625,166.07198,97.47741,28.52512,53.32996,70.07124,119.23133,16.81092,12.16729,74.71054,1.17032,91.48297
Jadyn Jaeger,8e9bb6cd-180e-47be-afa1-39abe9300b25,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,11,1752754103.34,Full Back,Rice WSOC,July,Thursday,964.55,0.0,0.95553,964.55,2.71006,169.38809,155.25128,36.40233,93.69355,102.68932,52.57463,15.98093,13.79978,98.56108,1.3688,95.6575
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,12,1752754103.34,Forward,Rice WSOC,July,Thursday,964.55,0.0,0.87556,964.55,3.17965,175.38887,89.70805,21.48184,53.62141,60.18262,136.7884,16.66687,12.89646,76.30112,1.1938,87.65183
Olivia Duvall,d91f4f1a-979c-4c34-bb2f-a8b1f5176b9e,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,14,1752754103.34,Forward,Rice WSOC,July,Thursday,964.55,0.0,0.90813,964.55,2.76299,144.50896,87.11605,22.47626,55.1378,55.31652,101.6402,16.92741,12.78596,83.03021,1.24035,90.91218
Chelsea Cross,d654a3c8-46fc-4466-b132-8b2ba7258344,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,24,1752754103.34,Central Midfielder,Rice WSOC,July,Thursday,964.55,0.0,0.92797,964.55,3.35296,200.6312,106.38159,23.97747,61.5546,73.27373,152.20958,18.21536,12.83405,60.61171,1.24115,92.89815
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,3,1752754103.34,Full Back,Rice WSOC,July,Thursday,964.55,0.0,0.89975,964.55,2.73886,164.59407,103.40129,28.86952,65.16819,65.57396,106.84537,16.39414,11.80352,74.66932,1.18047,90.07341
Sam Walker,ce80f564-5fb7-4c34-8faf-d75015152871,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,30,1752754103.34,Goalkeeper,Rice WSOC,July,Thursday,964.55,0.0,0.95612,964.55,2.84379,187.44781,124.54914,28.07805,72.11585,84.79624,121.22169,19.60423,12.98286,69.64859,1.2468,95.71622
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,10,1752754103.34,Central Midfielder,Rice WSOC,July,Thursday,964.55,0.0,0.90475,964.55,3.48353,190.37869,112.81877,29.81598,69.28574,74.40542,134.76974,16.73883,12.55893,69.93787,1.21346,90.57372
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,8,1752754103.34,Full Back,Rice WSOC,July,Thursday,964.55,0.0,0.97144,964.55,2.38631,155.19189,97.86578,30.00157,55.57537,68.03032,106.16829,19.54581,12.9937,70.06986,1.27952,97.25064
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,21,1752754103.34,Forward,Rice WSOC,July,Thursday,964.55,0.0,0.92161,964.55,3.86654,172.65315,107.61571,32.3024,64.03704,72.35238,119.44788,16.89081,13.06342,78.58497,1.23625,92.26154
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,22,1752754103.34,Goalkeeper,Rice WSOC,July,Thursday,964.55,0.0,0.90645,964.55,3.46765,167.19568,110.78402,25.10699,64.17125,76.56424,108.04332,17.47388,12.73724,64.74702,1.21435,90.74441
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,07/17/2025,1752755143.0,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,13,1752753665.0,Wide Midfielder,Rice WSOC,July,Thursday,1477.98,0.0,0.96863,1478.0,3.19053,178.39151,106.46811,35.33624,66.43868,68.69893,128.06296,18.50155,12.58129,66.72581,1.24756,64.16358
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,19,1752754103.34,Forward,Rice WSOC,July,Thursday,964.55,0.0,1.1296,964.55,3.11582,201.5573,124.03791,23.10143,78.93999,77.42036,139.8359,26.78821,13.47095,59.93142,1.23801,113.08341
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,7,1752754103.34,Full Back,Rice WSOC,July,Thursday,964.55,0.0,0.94384,964.55,3.03404,184.67072,106.13903,27.81198,66.85742,69.08095,129.70574,16.71115,12.35523,77.77124,1.21952,94.48736
Kenzie Solomon,80afc22c-7b44-4cca-83af-4b9370cf2987,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,1,1752754103.34,Goalkeeper,Rice WSOC,July,Thursday,964.55,0.0,0.99033,964.55,3.63801,209.47386,120.71559,35.27448,71.43089,82.27705,154.78717,18.04653,12.54865,60.34978,1.23051,99.14186
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,0,1752754103.34,Goalkeeper,Rice WSOC,July,Thursday,964.55,0.0,1.03841,964.55,2.96861,195.67613,120.65839,37.09559,73.47009,82.43542,138.55764,20.85686,12.47079,70.7307,1.33538,103.95487
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,2,1752754103.34,Full Back,Rice WSOC,July,Thursday,964.55,0.0,0.87052,964.55,3.06211,149.59293,96.53777,19.78768,58.72888,64.2335,96.92361,16.49349,12.23469,61.35621,1.12236,87.14778
Naija Bruckner,59840313-0841-4a21-a5b5-b8b24cad01b8,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,28,1752754103.34,Central Midfielder,Rice WSOC,July,Thursday,964.55,0.0,0.93429,964.55,3.2923,169.27798,99.64661,21.47603,58.99835,67.32215,122.91685,18.24353,12.71004,72.98109,1.2599,93.53108
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,16,1752754103.34,Forward,Rice WSOC,July,Thursday,964.55,0.0,0.91292,964.55,2.62423,148.47452,76.97487,25.57725,48.5439,49.5783,115.29724,16.58394,11.4863,74.03725,1.14777,91.39241
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,07/17/2025,1752755067.89,Conditioning 7.17.25,201,c49ffc63-e808-46ff-92d7-434793723267,18,1752754103.34,Forward,Rice WSOC,July,Thursday,964.55,0.0,0.94685,964.55,3.20022,192.99321,129.24381,33.18571,84.279,78.79298,121.05731,18.61746,11.54862,66.9873,1.18264,94.78838
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,0,1752663543.68,Goalkeeper,Rice WSOC,July,Wednesday,3459.51,0.0,1.98877,3459.51,3.92061,383.77165,240.27169,212.72172,152.64852,154.0092,261.12315,16.45891,11.63677,74.47254,2.43134,55.50984
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,2,1752663543.68,Full Back,Rice WSOC,July,Wednesday,3459.51,0.0,1.6962,3459.51,3.32597,287.96127,183.37711,179.08144,105.49445,127.02677,188.29665,18.28552,10.60901,71.81772,2.03766,47.34388
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,18,1752663543.68,Forward,Rice WSOC,July,Wednesday,3459.49,0.0,1.83411,3459.51,4.12435,370.46838,240.34254,231.57826,137.66551,166.5884,242.6014,18.29957,12.28994,68.21781,2.22858,51.70123
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,16,1752663543.68,Forward,Rice WSOC,July,Wednesday,3459.51,0.0,1.67895,3459.51,3.29132,283.63165,176.80765,176.74906,108.30922,115.98833,193.87913,14.3348,12.2713,79.84616,2.0574,46.8623
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,20,1752663543.68,Wide Midfielder,Rice WSOC,July,Wednesday,3459.51,0.0,1.7757,3459.51,3.27321,305.26149,192.69086,196.46118,118.86075,127.07142,206.59194,12.95715,11.79092,79.83316,2.18453,49.56281
Kenzie Solomon,80afc22c-7b44-4cca-83af-4b9370cf2987,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,1,1752663543.68,Goalkeeper,Rice WSOC,July,Wednesday,3459.49,0.0,1.78995,3459.51,4.93077,334.67052,206.42168,212.02417,119.65688,142.47673,227.16854,11.27958,11.48007,71.99223,2.17185,51.76799
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,7,1752663543.68,Full Back,Rice WSOC,July,Wednesday,3459.49,0.0,1.84136,3459.51,3.89575,329.75243,207.89545,191.4038,120.94269,143.99715,222.32434,12.33276,12.53219,81.28806,2.29299,52.05584
Leah Chancey,85ed14d3-34f0-42fc-8477-c03064e998f4,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,23,1752663543.68,Central Midfielder,Rice WSOC,July,Wednesday,3459.49,0.0,1.62876,3459.51,3.16567,271.68005,166.67112,171.43522,97.68424,113.23738,186.15161,12.539,11.43077,69.81533,1.98974,45.82033
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,19,1752663543.68,Forward,Rice WSOC,July,Wednesday,3459.51,0.0,1.73976,3459.51,7.20516,379.37987,240.85384,222.70739,136.63796,169.07553,251.06679,14.26759,13.00716,76.16096,2.18776,48.5597
Jadyn Jaeger,8e9bb6cd-180e-47be-afa1-39abe9300b25,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,11,1752663543.68,Full Back,Rice WSOC,July,Wednesday,3459.51,0.0,1.82516,3459.51,3.41914,291.70698,194.57621,172.75399,126.21749,121.24446,184.80187,15.26105,11.94686,89.57545,2.29983,50.94335
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,25,1752663543.68,Forward,Rice WSOC,July,Wednesday,3459.51,0.0,1.71443,3459.51,3.72796,288.81266,184.03055,179.76539,113.30171,120.79289,193.96101,11.84059,11.33957,74.41552,2.09066,47.85256
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,12,1752663543.68,Forward,Rice WSOC,July,Wednesday,3459.51,0.0,1.88425,3459.51,5.99673,375.93661,296.82686,224.79454,161.51418,216.12454,186.0283,12.24916,13.60978,148.16643,2.46932,52.59265
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,22,1752663543.68,Goalkeeper,Rice WSOC,July,Wednesday,3459.51,0.0,1.5269,3459.51,5.31171,299.92754,197.67725,184.34191,120.35754,132.02253,192.81851,15.59689,11.45503,75.21425,1.92164,42.61837
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,21,1752663543.68,Forward,Rice WSOC,July,Wednesday,3459.49,0.0,1.82172,3459.51,3.39643,356.24775,227.14157,215.13622,128.47806,159.57931,239.33576,12.99267,12.15612,79.81808,2.31291,51.28889
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,8,1752663543.68,Full Back,Rice WSOC,July,Wednesday,3459.51,0.0,2.03153,3459.51,3.36812,328.72764,262.51799,220.72745,141.43102,188.54299,154.31739,12.49347,12.31364,85.31423,2.46944,56.70337
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,10,1752663543.68,Central Midfielder,Rice WSOC,July,Wednesday,3459.51,0.0,2.0427,3459.51,3.42953,426.12959,271.31204,236.85239,162.3045,184.31766,281.72285,21.00924,11.98907,80.58344,2.51211,57.01526
Sam Walker,ce80f564-5fb7-4c34-8faf-d75015152871,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,30,1752663543.68,Goalkeeper,Rice WSOC,July,Wednesday,3459.51,0.0,1.90598,3459.51,5.8178,341.88066,224.23837,188.94525,131.98804,151.54647,220.35733,16.75541,12.20768,75.62169,2.3667,53.19896
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,3,1752663543.68,Full Back,Rice WSOC,July,Wednesday,3459.51,0.0,1.6401,3459.51,3.66746,364.05439,231.15019,238.77201,136.60099,155.17517,235.67079,9.69319,12.55698,100.59386,2.13692,45.77782
Chelsea Cross,d654a3c8-46fc-4466-b132-8b2ba7258344,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,24,1752663543.68,Central Midfielder,Rice WSOC,July,Wednesday,3459.51,0.0,1.75022,3459.51,3.24954,335.7365,198.9355,184.49,115.99551,136.70513,235.37004,16.15159,11.19094,67.46883,2.21697,48.85159
Olivia Duvall,d91f4f1a-979c-4c34-bb2f-a8b1f5176b9e,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,14,1752663543.68,Forward,Rice WSOC,July,Wednesday,3459.49,0.0,1.66117,3459.51,3.75082,286.12388,176.6117,165.67094,106.97284,118.87411,194.45358,10.19715,12.39419,99.58299,2.12524,47.7788
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,13,1752663543.68,Wide Midfielder,Rice WSOC,July,Wednesday,3459.51,0.0,1.65359,3459.51,3.30759,276.7944,167.11168,165.27997,96.81074,115.22655,195.9432,12.63931,11.71167,90.246,2.10412,46.15433
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,07/16/2025,1752667457.03,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,5,1752663543.68,Wide Midfielder,Rice WSOC,July,Wednesday,3459.51,0.0,1.92904,3459.51,4.11187,339.30893,220.51008,183.62969,139.66366,140.69676,219.67276,20.69095,12.28749,91.86163,2.43421,53.84257
Naija Bruckner,59840313-0841-4a21-a5b5-b8b24cad01b8,07/16/2025,1752668893.99,Conditioning 7.16.25,201,377f66a9-050e-4b8c-b335-37f113499592,28,1752663543.68,Central Midfielder,Rice WSOC,July,Wednesday,4730.14,0.0,2.6507,4730.14,4.27517,518.36431,312.36645,257.64635,182.46828,213.97849,361.12005,21.55778,13.59391,87.0213,3.29783,54.11105
Chelsea Cross,d654a3c8-46fc-4466-b132-8b2ba7258344,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,24,1752490770.15,Central Midfielder,Rice WSOC,July,Monday,3542.05,0.0,2.59368,3542.05,3.40691,511.34341,288.70984,145.2341,167.56599,196.90783,370.32718,40.09935,13.33888,64.3267,2.81842,70.70685
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,16,1752490770.15,Forward,Rice WSOC,July,Monday,3542.05,0.0,2.20128,3542.05,7.24588,362.86107,230.81227,139.60307,161.13287,130.46413,246.4259,29.80724,11.95846,72.45145,2.36985,60.00959
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,12,1752490770.15,Forward,Rice WSOC,July,Monday,3542.05,0.0,1.93174,3542.05,3.38592,359.20296,181.0898,130.12882,109.28921,120.36832,280.25411,27.16343,13.28851,82.29606,2.13659,52.66168
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,5,1752490770.15,Wide Midfielder,Rice WSOC,July,Monday,3542.05,0.0,2.4594,3542.05,4.04841,439.27499,285.06531,160.85056,175.06568,187.00033,281.62191,38.18492,13.31405,86.36581,2.68585,67.04631
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,13,1752490770.15,Wide Midfielder,Rice WSOC,July,Monday,3542.05,0.0,2.31664,3542.05,3.26457,374.45791,215.7815,107.66842,126.09278,147.38948,278.49898,35.05859,13.78969,81.52759,2.53368,63.15437
Olivia Duvall,d91f4f1a-979c-4c34-bb2f-a8b1f5176b9e,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,14,1752490770.15,Forward,Rice WSOC,July,Monday,3542.03,0.0,2.36824,3542.05,2.46543,349.17136,219.40701,132.81185,144.39006,132.5638,234.52192,35.94209,13.93543,83.08145,2.60161,65.92353
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,3,1752490770.15,Full Back,Rice WSOC,July,Monday,3542.05,0.0,2.3677,3542.05,4.8435,437.76983,260.08735,162.2184,169.42218,158.95042,293.15625,34.9669,12.86695,92.1256,2.58022,64.54629
Sam Walker,ce80f564-5fb7-4c34-8faf-d75015152871,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,30,1752490770.15,Goalkeeper,Rice WSOC,July,Monday,3542.05,0.0,2.36089,3542.05,3.34731,448.23871,292.89515,137.03363,176.33712,192.9494,292.82657,36.10089,13.27947,75.77734,2.57444,64.3608
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,10,1752490770.15,Central Midfielder,Rice WSOC,July,Monday,3542.05,0.0,2.43206,3542.05,3.21568,471.82218,296.25974,154.29314,175.12022,198.72724,308.98235,36.16177,12.48871,72.48032,2.64982,66.30086
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,8,1752490770.15,Full Back,Rice WSOC,July,Monday,3542.04,0.0,2.4932,3542.05,3.65387,381.79193,297.55811,128.49595,149.55324,223.40055,184.09137,37.07715,13.35519,77.08401,2.7463,68.03639
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,21,1752490770.15,Forward,Rice WSOC,July,Monday,3542.04,0.0,2.34504,3542.05,3.74318,419.35282,243.92024,139.80955,155.6943,153.97154,299.77218,34.3571,14.00121,73.95147,2.5709,64.51031
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,22,1752490770.15,Goalkeeper,Rice WSOC,July,Monday,3542.05,0.0,2.32154,3542.05,3.85412,410.17583,273.52473,128.92979,165.54065,181.00735,260.75506,37.3517,14.72563,73.31038,2.536,63.28793
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,25,1752490770.15,Forward,Rice WSOC,July,Monday,3542.03,0.0,2.38159,3542.05,3.38353,413.68845,259.70842,130.041,158.30967,171.44043,279.29841,35.76272,12.46108,75.33766,2.55221,66.24164
Jadyn Jaeger,8e9bb6cd-180e-47be-afa1-39abe9300b25,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,11,1752490770.15,Full Back,Rice WSOC,July,Monday,3542.03,0.0,2.51041,3542.05,3.0615,360.00791,242.99872,126.06769,171.55658,135.45904,227.35186,38.10103,13.46321,83.12939,2.75619,69.2066
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,19,1752490770.15,Forward,Rice WSOC,July,Monday,3542.05,0.0,2.4059,3542.05,4.65255,440.81742,271.55839,145.95224,169.9674,170.35467,304.85946,37.00719,12.93066,71.16688,2.60419,65.5877
Leah Chancey,85ed14d3-34f0-42fc-8477-c03064e998f4,07/14/2025,1752494491.71,Conditioning 7.14.25,201,af79d317-e737-4369-9700-a63e36832733,23,1752490770.15,Central Midfielder,Rice WSOC,July,Monday,3542.05,0.0,2.24085,3542.05,3.06666,402.80254,218.81181,112.80356,126.8562,149.31462,303.4686,32.06357,12.60576,70.81352,2.41736,61.08825
